customer_id,name,gender,date_of_birth,occupation,city,state,risk_score,age
2097,Riya Yadav,Female,13-01-1972,Engineer,Faridabad,Haryana,0.54,52
2098,Kiara Menon,Female,05-08-1975,Teacher,Madurai,Tamil Nadu,0.73,48
2099,Sara Gupta,Female,17-02-1969,Doctor,Nashik,Maharashtra,0.72,54
2100,Rohan Das,Other,17-01-1942,Retired,Amritsar,Punjab,0.35,82
2101,Myra Bose,Other,12-04-2005,Student,Rajkot,Gujarat,0.08,18
2102,Ishaan Kapoor,Male,13-01-1942,Retired,Srinagar,Jammu & Kashmir,0.65,82
2103,Ishaan Kumar,Male,14-03-1990,Lawyer,Rajkot,Gujarat,0.87,33
2104,Diya Sharma,Other,14-09-1950,Retired,Ludhiana,Punjab,0.5,73
2105,Sara Verma,Female,14-10-1947,Retired,Indore,Madhya Pradesh,0.66,76
2106,Arnav Gowda,Male,24-01-1946,Retired,Ghaziabad,Uttar Pradesh,0.81,77
2107,Nisha Singh,Other,09-01-1992,Self-employed,Vijayawada,Andhra Pradesh,0.43,32
2108,Kavya Iyer,Other,16-07-1958,Retired,Hyderabad,Telangana,0.41,65
2109,Reyansh Sharma,Male,19-02-1965,Salaried,Kanpur,Uttar Pradesh,0.81,58
2110,Krishna Bose,Male,14-03-1945,Retired,Raipur,Chhattisgarh,0.92,78
2111,Aditya Das,Male,18-01-1949,Retired,Kalyan-Dombivli,Maharashtra,0.6,75
2112,Rohan Patel,Male,14-10-2007,Student,Madurai,Tamil Nadu,0.93,16
2113,Aditya Chopra,Male,25-06-2005,Student,Ranchi,Jharkhand,0.45,18
2114,Sneha Gowda,Female,20-05-2005,Student,Amritsar,Punjab,0.91,18
2115,Myra Kapoor,Female,22-12-2001,Student,Ahmedabad,Gujarat,0.7,22
2116,Sai Sharma,Male,22-05-1959,Retired,Thane,Maharashtra,0.36,64
2117,Sara Verma,Other,25-05-1959,Retired,Howrah,West Bengal,0.86,64
2118,Reyansh Sharma,Other,16-02-1950,Retired,Hyderabad,Telangana,0.42,73
2119,Nisha Sharma,Female,15-02-2003,Student,Lucknow,Uttar Pradesh,0.19,20
2120,Rahul Bose,Male,11-09-1970,Self-employed,Delhi,Delhi,0.46,53
2121,Nisha Chopra,Other,21-08-1984,Government Employee,Pimpri-Chinchwad,Maharashtra,0.12,39
2122,Priya Kumar,Other,26-03-1958,Retired,Srinagar,Jammu & Kashmir,0.4,65
2123,Sai Singh,Male,05-05-2004,Student,Gwalior,Madhya Pradesh,0.94,19
2124,Diya Kapoor,Female,21-07-1966,Business Owner,Vijayawada,Andhra Pradesh,0.63,57
2125,Avni Banerjee,Female,03-12-2003,Student,Jodhpur,Rajasthan,0.32,20
2126,Rahul Naidu,Other,08-03-2005,Student,Varanasi,Uttar Pradesh,0.27,18
2127,Rohan Shetty,Male,02-12-1956,Retired,Bhopal,Madhya Pradesh,0.63,67
2128,Nisha Iyer,Female,10-12-1990,Doctor,Bengaluru,Karnataka,0.37,33
2129,Sai Yadav,Other,22-05-1951,Retired,Delhi,Delhi,0.84,72
2130,Kavya Singh,Other,15-10-1962,Retired,Aurangabad,Maharashtra,0.52,61
2131,Priya Naidu,Female,14-04-1982,Self-employed,Bengaluru,Karnataka,0.41,41
2132,Aadhya Yadav,Female,12-03-1971,Teacher,Howrah,West Bengal,0.56,52
2133,Kiara Rao,Female,06-05-1990,Self-employed,Coimbatore,Tamil Nadu,0.4,33
2134,Krishna Gowda,Male,03-07-2006,Student,Varanasi,Uttar Pradesh,0.58,17
2135,Rahul Gowda,Male,20-12-1988,Government Employee,Allahabad,Uttar Pradesh,0.24,35
2136,Sara Iyer,Other,15-08-1942,Retired,Jabalpur,Madhya Pradesh,0.38,81
2137,Nisha Kapoor,Female,20-05-1985,Lawyer,Bhopal,Madhya Pradesh,0.34,38
2138,Rahul Gowda,Other,01-07-1988,Salaried,Delhi,Delhi,0.86,35
2139,Avni Das,Female,24-12-1989,Teacher,Ahmedabad,Gujarat,0.72,34
2140,Sara Jain,Other,01-02-1998,Government Employee,Indore,Madhya Pradesh,0.78,25
2141,Kiara Bose,Female,08-02-1940,Retired,Ghaziabad,Uttar Pradesh,0.32,83
2142,Ananya Singh,Other,21-12-2006,Student,Surat,Gujarat,0.52,17
2143,Aarav Shetty,Male,20-02-1953,Retired,Visakhapatnam,Andhra Pradesh,0.87,70
2144,Kiara Bose,Female,08-08-2000,Salaried,Chennai,Tamil Nadu,0.64,23
2145,Aarav Das,Male,14-09-1955,Retired,Ranchi,Jharkhand,0.93,68
2146,Reyansh Nair,Male,16-05-2007,Student,Visakhapatnam,Andhra Pradesh,0.69,16
2147,Avni Khan,Female,18-05-1943,Retired,Hyderabad,Telangana,0.49,80
2148,Vihaan Banerjee,Male,25-10-2007,Student,Jodhpur,Rajasthan,0.92,16
2149,Dhruv Gowda,Male,16-09-1998,Government Employee,Nagpur,Maharashtra,0.46,25
2150,Ayaan Jain,Male,18-05-1972,Engineer,Coimbatore,Tamil Nadu,0.75,51
2151,Ananya Bose,Female,03-06-1991,Teacher,Mumbai,Maharashtra,0.42,32
2152,Krishna Gupta,Male,05-09-1944,Retired,Agra,Uttar Pradesh,0.48,79
2153,Arjun Bose,Male,13-06-1963,Retired,Nagpur,Maharashtra,0.08,60
2154,Vivaan Yadav,Male,08-03-2006,Student,Kolkata,West Bengal,0.86,17
2155,Sara Gowda,Female,04-11-1961,Retired,Meerut,Uttar Pradesh,0.63,62
2156,Anika Shetty,Female,10-06-2006,Student,Pune,Maharashtra,0.3,17
2157,Aditya Gowda,Male,01-09-1988,Lawyer,Madurai,Tamil Nadu,0.58,35
2158,Sara Verma,Female,18-09-1942,Retired,Meerut,Uttar Pradesh,0.62,81
2159,Priya Das,Other,06-06-2006,Student,Coimbatore,Tamil Nadu,0.13,17
2160,Myra Gowda,Female,24-06-1981,Business Owner,Rajkot,Gujarat,0.23,42
2161,Ishaan Jain,Male,02-09-2005,Student,Kalyan-Dombivli,Maharashtra,0.09,18
2162,Kavya Banerjee,Other,02-11-2000,Salaried,Coimbatore,Tamil Nadu,0.54,23
2163,Ishita Jain,Other,28-11-1997,Business Owner,Surat,Gujarat,0.39,26
2164,Sai Chopra,Male,08-07-2001,Student,Kanpur,Uttar Pradesh,0.15,22
2165,Krishna Das,Other,20-04-1989,Self-employed,Srinagar,Jammu & Kashmir,0.48,34
2166,Diya Banerjee,Female,01-08-2006,Student,Vasai-Virar,Maharashtra,0.31,17
2167,Nisha Chopra,Other,26-08-1973,Business Owner,Faridabad,Haryana,0.17,50
2168,Myra Shetty,Female,05-01-2007,Student,Faridabad,Haryana,0.72,17
2169,Ananya Bose,Female,16-12-1960,Retired,Hyderabad,Telangana,0.89,63
2170,Rahul Iyer,Male,02-06-1952,Retired,Jaipur,Rajasthan,0.85,71
2171,Rahul Kapoor,Male,18-08-2006,Student,Howrah,West Bengal,0.94,17
2172,Aditya Nair,Male,02-01-2004,Student,Visakhapatnam,Andhra Pradesh,0.19,20
2173,Ishaan Menon,Male,08-06-1948,Retired,Pune,Maharashtra,0.63,75
2174,Aarav Verma,Male,12-08-1952,Retired,Aurangabad,Maharashtra,0.65,71
2175,Avni Shetty,Female,18-12-2002,Student,Coimbatore,Tamil Nadu,0.67,21
2176,Sneha Bose,Female,14-01-2005,Student,Agra,Uttar Pradesh,0.53,18
2177,Kiara Jain,Female,28-03-1957,Retired,Lucknow,Uttar Pradesh,0.18,66
2178,Anika Chopra,Female,04-07-1959,Retired,Rajkot,Gujarat,0.33,64
2179,Diya Das,Female,01-07-1954,Retired,Jaipur,Rajasthan,0.37,69
2180,Aarav Gupta,Male,15-02-1982,Doctor,Thane,Maharashtra,0.43,41
2181,Vivaan Yadav,Male,08-03-1958,Retired,Vadodara,Gujarat,0.24,65
2182,Nisha Kapoor,Other,25-07-2006,Student,Nashik,Maharashtra,0.14,17
2183,Riya Das,Female,04-08-2001,Student,Ranchi,Jharkhand,0.73,22
2184,Kavya Iyer,Other,19-07-1969,Teacher,Indore,Madhya Pradesh,0.35,54
2185,Aditya Chopra,Male,18-11-1944,Retired,Varanasi,Uttar Pradesh,0.54,79
2186,Aarav Patel,Male,03-12-1946,Retired,Navi Mumbai,Maharashtra,0.27,77
2187,Vihaan Shetty,Male,14-06-1987,Self-employed,Aurangabad,Maharashtra,0.25,36
2188,Krishna Banerjee,Male,10-07-1990,Business Owner,Visakhapatnam,Andhra Pradesh,0.22,33
2189,Reyansh Reddy,Other,13-08-1957,Retired,Jabalpur,Madhya Pradesh,0.28,66
2190,Nisha Gowda,Female,21-06-1979,Self-employed,Surat,Gujarat,0.17,44
2191,Aditya Kapoor,Other,01-09-2004,Student,Kanpur,Uttar Pradesh,0.3,19
2192,Ishaan Rao,Male,01-10-1940,Retired,Madurai,Tamil Nadu,0.35,83
2193,Ishita Kapoor,Female,15-01-1991,Doctor,Ghaziabad,Uttar Pradesh,0.56,32
2194,Rahul Bose,Other,27-12-1992,Business Owner,Meerut,Uttar Pradesh,0.94,31
2195,Arjun Naidu,Male,15-08-1991,Self-employed,Indore,Madhya Pradesh,0.9,32
2196,Sanjana Verma,Female,16-12-1956,Retired,Delhi,Delhi,0.05,67
2197,Ayaan Verma,Other,05-05-2003,Student,Gwalior,Madhya Pradesh,0.13,20
2198,Ayaan Jain,Male,16-03-2005,Student,Madurai,Tamil Nadu,0.48,18
2199,Priya Das,Female,27-01-1990,Teacher,Kalyan-Dombivli,Maharashtra,0.06,33
2200,Aditya Yadav,Male,14-05-1956,Retired,Ahmedabad,Gujarat,0.57,67
2201,Avni Shetty,Female,19-04-1994,Business Owner,Raipur,Chhattisgarh,0.66,29
2202,Kavya Kapoor,Other,17-12-1998,Government Employee,Kalyan-Dombivli,Maharashtra,0.58,25
2203,Myra Chopra,Other,01-07-2007,Student,Surat,Gujarat,0.75,16
2204,Kavya Reddy,Female,05-02-1975,Government Employee,Kolkata,West Bengal,0.7,48
2205,Kiara Bose,Other,18-05-1994,Salaried,Ludhiana,Punjab,0.28,29
2206,Arjun Rao,Male,05-03-1952,Retired,Nagpur,Maharashtra,0.68,71
2207,Diya Patel,Female,24-08-1964,Self-employed,Dhanbad,Jharkhand,0.11,59
2208,Sneha Singh,Other,18-11-1981,Self-employed,Vijayawada,Andhra Pradesh,0.1,42
2209,Sara Jain,Other,23-07-1958,Retired,Ahmedabad,Gujarat,0.68,65
2210,Ishita Iyer,Female,20-10-1948,Retired,Navi Mumbai,Maharashtra,0.4,75
2211,Priya Das,Other,07-07-1973,Government Employee,Madurai,Tamil Nadu,0.27,50
2212,Dhruv Das,Male,02-02-1982,Self-employed,Navi Mumbai,Maharashtra,0.57,41
2213,Rahul Iyer,Male,12-06-2007,Student,Ghaziabad,Uttar Pradesh,0.67,16
2214,Ishita Banerjee,Female,16-06-1956,Retired,Agra,Uttar Pradesh,0.94,67
2215,Rohan Sharma,Male,11-08-2001,Student,Amritsar,Punjab,0.78,22
2216,Vivaan Gupta,Male,04-06-1959,Retired,Surat,Gujarat,0.85,64
2217,Aadhya Gowda,Female,10-09-1949,Retired,Rajkot,Gujarat,0.95,74
2218,Aditya Chopra,Male,01-05-1948,Retired,Bhopal,Madhya Pradesh,0.22,75
2219,Rohan Khan,Other,26-01-1955,Retired,Raipur,Chhattisgarh,0.71,68
2220,Kavya Reddy,Other,13-09-2003,Student,Jodhpur,Rajasthan,0.58,20
2221,Kiara Gowda,Female,16-10-1945,Retired,Jaipur,Rajasthan,0.35,78
2222,Vihaan Khan,Male,01-09-1958,Retired,Vadodara,Gujarat,0.87,65
2223,Sara Banerjee,Female,19-01-1942,Retired,Ghaziabad,Uttar Pradesh,0.63,82
2224,Reyansh Sharma,Male,06-01-2004,Student,Kota,Rajasthan,0.29,20
2225,Sara Verma,Other,20-09-1996,Business Owner,Jaipur,Rajasthan,0.52,27
2226,Aarav Das,Other,04-04-1968,Business Owner,Ranchi,Jharkhand,0.65,55
2227,Ananya Menon,Female,22-02-1961,Retired,Vadodara,Gujarat,0.51,62
2228,Riya Rao,Female,17-09-1987,Lawyer,Jaipur,Rajasthan,0.76,36
2229,Ananya Yadav,Other,08-03-1994,Engineer,Vijayawada,Andhra Pradesh,0.2,29
2230,Ishita Bose,Female,27-07-1972,Teacher,Srinagar,Jammu & Kashmir,0.89,51
2231,Aditya Sharma,Male,07-10-1956,Retired,Jodhpur,Rajasthan,0.38,67
2232,Avni Gupta,Other,27-07-1961,Retired,Nashik,Maharashtra,0.56,62
2233,Aadhya Sharma,Female,24-08-1988,Teacher,Surat,Gujarat,0.64,35
2234,Sai Shetty,Male,14-07-2001,Student,Madurai,Tamil Nadu,0.1,22
2235,Aadhya Naidu,Other,18-12-1973,Doctor,Gwalior,Madhya Pradesh,0.1,50
2236,Shaurya Shetty,Other,14-08-2001,Student,Aurangabad,Maharashtra,0.33,22
2237,Myra Bose,Other,07-12-2002,Student,Varanasi,Uttar Pradesh,0.11,21
2238,Diya Verma,Other,25-10-1969,Lawyer,Kota,Rajasthan,0.2,54
2239,Kavya Yadav,Other,08-06-1949,Retired,Madurai,Tamil Nadu,0.41,74
2240,Reyansh Kumar,Male,20-11-1993,Self-employed,Delhi,Delhi,0.71,30
2241,Kavya Kumar,Other,26-11-1941,Retired,Kolkata,West Bengal,0.74,82
2242,Ishaan Sharma,Male,02-10-1958,Retired,Pune,Maharashtra,0.46,65
2243,Krishna Bose,Male,08-04-1958,Retired,Pimpri-Chinchwad,Maharashtra,0.65,65
2244,Aadhya Das,Female,19-01-2000,Salaried,Aurangabad,Maharashtra,0.46,23
2245,Sneha Reddy,Other,01-08-1964,Business Owner,Aurangabad,Maharashtra,0.26,59
2246,Dhruv Rao,Male,21-06-1995,Business Owner,Bengaluru,Karnataka,0.45,28
2247,Vihaan Yadav,Male,22-09-1940,Retired,Pimpri-Chinchwad,Maharashtra,0.09,83
2248,Sanjana Khan,Female,16-05-1998,Salaried,Hyderabad,Telangana,0.73,25
2249,Ayaan Chopra,Male,25-11-2005,Student,Ghaziabad,Uttar Pradesh,0.79,18
2250,Sanjana Verma,Other,20-08-1951,Retired,Vasai-Virar,Maharashtra,0.1,72
2251,Ayaan Nair,Male,09-05-1962,Retired,Rajkot,Gujarat,0.57,61
2252,Kiara Naidu,Female,14-02-1969,Teacher,Indore,Madhya Pradesh,0.6,54
2253,Sanjana Rao,Female,12-08-1992,Business Owner,Vasai-Virar,Maharashtra,0.59,31
2254,Priya Das,Other,25-09-1994,Business Owner,Indore,Madhya Pradesh,0.17,29
2255,Shaurya Rao,Male,08-04-1987,Engineer,Kanpur,Uttar Pradesh,0.13,36
2256,Arnav Nair,Other,01-07-1976,Engineer,Varanasi,Uttar Pradesh,0.32,47
2257,Myra Kapoor,Female,24-06-1985,Teacher,Gwalior,Madhya Pradesh,0.37,38
2258,Riya Nair,Female,17-01-1954,Retired,Kalyan-Dombivli,Maharashtra,0.45,70
2259,Riya Patel,Female,19-07-1942,Retired,Allahabad,Uttar Pradesh,0.63,81
2260,Sneha Reddy,Female,23-07-1972,Engineer,Hyderabad,Telangana,0.79,51
2261,Ayaan Das,Male,19-03-2004,Student,Jaipur,Rajasthan,0.41,19
2262,Ishaan Khan,Other,01-11-2004,Student,Delhi,Delhi,0.7,19
2263,Aditya Bose,Other,04-08-1954,Retired,Coimbatore,Tamil Nadu,0.94,69
2264,Sneha Sharma,Female,09-04-1967,Self-employed,Kanpur,Uttar Pradesh,0.17,56
2265,Aditya Kapoor,Male,24-04-2002,Student,Vasai-Virar,Maharashtra,0.55,21
2266,Aadhya Sharma,Female,03-10-1947,Retired,Ghaziabad,Uttar Pradesh,0.62,76
2267,Sneha Kapoor,Female,08-04-2004,Student,Agra,Uttar Pradesh,0.46,19
2268,Priya Jain,Female,18-02-1959,Retired,Faridabad,Haryana,0.49,64
2269,Krishna Shetty,Male,11-11-1959,Retired,Agra,Uttar Pradesh,0.63,64
2270,Priya Kapoor,Female,07-01-1969,Salaried,Allahabad,Uttar Pradesh,0.05,55
2271,Vivaan Chopra,Male,25-05-1981,Salaried,Patna,Bihar,0.84,42
2272,Kavya Bose,Female,16-05-1978,Lawyer,Bhopal,Madhya Pradesh,0.11,45
2273,Myra Gupta,Female,05-04-2001,Student,Agra,Uttar Pradesh,0.15,22
2274,Shaurya Yadav,Other,07-06-1948,Retired,Ahmedabad,Gujarat,0.84,75
2275,Vivaan Jain,Male,14-07-1951,Retired,Kolkata,West Bengal,0.22,72
2276,Arnav Yadav,Other,05-09-2005,Student,Bhopal,Madhya Pradesh,0.33,18
2277,Arjun Kapoor,Other,06-07-1952,Retired,Gwalior,Madhya Pradesh,0.9,71
2278,Sai Gupta,Male,22-10-1949,Retired,Meerut,Uttar Pradesh,0.34,74
2279,Kiara Verma,Female,27-07-2007,Student,Howrah,West Bengal,0.27,16
2280,Vivaan Khan,Other,02-08-2000,Salaried,Kanpur,Uttar Pradesh,0.44,23
2281,Myra Chopra,Female,28-07-2004,Student,Patna,Bihar,0.14,19
2282,Ishaan Verma,Male,24-06-1967,Salaried,Howrah,West Bengal,0.18,56
2283,Rahul Naidu,Male,05-09-1981,Business Owner,Jaipur,Rajasthan,0.82,42
2284,Nisha Shetty,Female,12-01-1984,Self-employed,Faridabad,Haryana,0.64,39
2285,Arnav Gowda,Male,06-07-2003,Student,Vadodara,Gujarat,0.25,20
2286,Arjun Menon,Male,26-02-1941,Retired,Indore,Madhya Pradesh,0.27,82
2287,Priya Jain,Other,13-09-2006,Student,Vadodara,Gujarat,0.6,17
2288,Kavya Kapoor,Female,09-04-1942,Retired,Kanpur,Uttar Pradesh,0.71,81
2289,Ishaan Naidu,Other,09-04-1947,Retired,Jodhpur,Rajasthan,0.55,76
2290,Anika Reddy,Other,11-02-1956,Retired,Raipur,Chhattisgarh,0.95,67
2291,Aadhya Gupta,Female,06-07-1945,Retired,Nashik,Maharashtra,0.84,78
2292,Dhruv Jain,Other,08-06-1973,Salaried,Bhopal,Madhya Pradesh,0.81,50
2293,Kiara Das,Other,22-06-1957,Retired,Thane,Maharashtra,0.24,66
2294,Ananya Naidu,Other,10-03-1964,Self-employed,Nagpur,Maharashtra,0.49,59
2295,Reyansh Banerjee,Other,23-11-1987,Salaried,Rajkot,Gujarat,0.72,36
2296,Reyansh Kapoor,Other,17-06-1971,Business Owner,Kalyan-Dombivli,Maharashtra,0.65,52
2297,Vihaan Iyer,Male,19-08-1989,Lawyer,Gwalior,Madhya Pradesh,0.6,34
2298,Arjun Naidu,Other,17-11-1962,Retired,Chennai,Tamil Nadu,0.4,61
2299,Ananya Das,Other,26-08-2004,Student,Indore,Madhya Pradesh,0.17,19
2300,Arjun Sharma,Male,27-07-1972,Salaried,Srinagar,Jammu & Kashmir,0.86,51
2301,Arjun Iyer,Male,10-02-1981,Engineer,Meerut,Uttar Pradesh,0.58,42
2302,Ananya Iyer,Female,24-03-1966,Self-employed,Howrah,West Bengal,0.4,57
2303,Rahul Khan,Other,19-12-1994,Government Employee,Howrah,West Bengal,0.06,29
2304,Diya Yadav,Female,23-07-1993,Salaried,Faridabad,Haryana,0.56,30
2305,Ishaan Rao,Male,03-06-2007,Student,Indore,Madhya Pradesh,0.25,16
2306,Vihaan Patel,Male,08-12-2001,Student,Ranchi,Jharkhand,0.71,22
2307,Vihaan Khan,Male,07-05-1978,Business Owner,Srinagar,Jammu & Kashmir,0.8,45
2308,Priya Kapoor,Other,18-10-1995,Lawyer,Raipur,Chhattisgarh,0.13,28
2309,Dhruv Naidu,Male,15-07-1951,Retired,Kolkata,West Bengal,0.06,72
2310,Myra Shetty,Female,21-05-2004,Student,Lucknow,Uttar Pradesh,0.19,19
2311,Dhruv Naidu,Other,24-01-1956,Retired,Ahmedabad,Gujarat,0.27,67
2312,Rohan Yadav,Male,02-03-1969,Doctor,Indore,Madhya Pradesh,0.23,54
2313,Aadhya Rao,Female,04-10-1945,Retired,Indore,Madhya Pradesh,0.39,78
2314,Vihaan Gupta,Male,26-04-1942,Retired,Howrah,West Bengal,0.88,81
2315,Rohan Das,Male,15-02-2003,Student,Vijayawada,Andhra Pradesh,0.31,20
2316,Ishaan Nair,Male,23-08-1967,Engineer,Ahmedabad,Gujarat,0.92,56
2317,Ishita Banerjee,Female,20-04-1970,Teacher,Ahmedabad,Gujarat,0.55,53
2318,Ishaan Jain,Male,04-07-1993,Government Employee,Ranchi,Jharkhand,0.2,30
2319,Krishna Verma,Other,07-06-1977,Salaried,Ludhiana,Punjab,0.42,46
2320,Priya Patel,Other,27-05-1999,Teacher,Agra,Uttar Pradesh,0.2,24
2321,Ananya Jain,Female,10-06-2007,Student,Aurangabad,Maharashtra,0.89,16
2322,Aadhya Gowda,Female,14-06-1941,Retired,Faridabad,Haryana,0.51,82
2323,Aarav Menon,Other,22-06-1964,Salaried,Meerut,Uttar Pradesh,0.38,59
2324,Sara Patel,Other,06-09-1958,Retired,Jaipur,Rajasthan,0.41,65
2325,Ishaan Sharma,Male,05-05-2000,Salaried,Thane,Maharashtra,0.94,23
2326,Priya Patel,Female,15-09-2002,Student,Kolkata,West Bengal,0.05,21
2327,Dhruv Naidu,Other,16-02-2000,Lawyer,Jaipur,Rajasthan,0.18,23
2328,Nisha Yadav,Female,06-11-1992,Salaried,Jaipur,Rajasthan,0.18,31
2329,Arjun Jain,Male,10-01-2006,Student,Nagpur,Maharashtra,0.95,17
2330,Vihaan Sharma,Other,09-09-1996,Engineer,Vasai-Virar,Maharashtra,0.26,27
2331,Shaurya Reddy,Male,07-06-2004,Student,Ghaziabad,Uttar Pradesh,0.88,19
2332,Sai Shetty,Male,10-07-2007,Student,Pune,Maharashtra,0.91,16
2333,Diya Das,Other,01-09-1977,Lawyer,Ahmedabad,Gujarat,0.86,46
2334,Shaurya Chopra,Male,28-06-1969,Business Owner,Jaipur,Rajasthan,0.73,54
2335,Rohan Jain,Male,24-05-1955,Retired,Gwalior,Madhya Pradesh,0.55,68
2336,Reyansh Bose,Male,25-04-1979,Government Employee,Agra,Uttar Pradesh,0.93,44
2337,Aarav Rao,Other,22-02-1948,Retired,Surat,Gujarat,0.25,75
2338,Kiara Das,Other,20-07-1977,Engineer,Ranchi,Jharkhand,0.34,46
2339,Ishita Banerjee,Female,18-01-1968,Doctor,Pimpri-Chinchwad,Maharashtra,0.57,55
2340,Diya Naidu,Other,05-06-2001,Student,Amritsar,Punjab,0.44,22
2341,Priya Chopra,Female,25-08-1949,Retired,Pimpri-Chinchwad,Maharashtra,0.45,74
2342,Arjun Das,Male,22-07-1996,Teacher,Allahabad,Uttar Pradesh,0.32,27
2343,Ishaan Nair,Other,05-10-2002,Student,Jabalpur,Madhya Pradesh,0.63,21
2344,Ananya Banerjee,Female,18-01-1966,Self-employed,Patna,Bihar,0.27,57
2345,Arjun Khan,Male,09-01-1942,Retired,Chennai,Tamil Nadu,0.69,82
2346,Ishita Reddy,Female,11-06-1994,Teacher,Varanasi,Uttar Pradesh,0.81,29
2347,Ayaan Patel,Other,18-12-1949,Retired,Vasai-Virar,Maharashtra,0.27,74
2348,Krishna Chopra,Male,28-04-1970,Government Employee,Chennai,Tamil Nadu,0.63,53
2349,Aditya Verma,Male,20-03-2005,Student,Kalyan-Dombivli,Maharashtra,0.22,18
2350,Arjun Das,Other,20-03-1995,Self-employed,Jaipur,Rajasthan,0.07,28
2351,Sai Patel,Male,06-10-1962,Retired,Meerut,Uttar Pradesh,0.59,61
2352,Kiara Sharma,Female,25-06-1979,Teacher,Bengaluru,Karnataka,0.16,44
2353,Sai Verma,Male,02-03-1962,Retired,Rajkot,Gujarat,0.65,61
2354,Reyansh Reddy,Male,20-08-1960,Retired,Aurangabad,Maharashtra,0.59,63
2355,Arjun Shetty,Male,27-03-2006,Student,Ludhiana,Punjab,0.69,17
2356,Arjun Yadav,Other,01-05-1962,Retired,Vasai-Virar,Maharashtra,0.25,61
2357,Ishita Khan,Female,21-07-1978,Self-employed,Gwalior,Madhya Pradesh,0.47,45
2358,Krishna Chopra,Other,27-05-1970,Teacher,Bhopal,Madhya Pradesh,0.06,53
2359,Aadhya Menon,Other,15-11-1994,Business Owner,Aurangabad,Maharashtra,0.92,29
2360,Vihaan Menon,Other,03-07-1947,Retired,Jaipur,Rajasthan,0.76,76
2361,Dhruv Nair,Male,22-07-1946,Retired,Ahmedabad,Gujarat,0.19,77
2362,Rahul Banerjee,Male,27-11-1951,Retired,Srinagar,Jammu & Kashmir,0.23,72
2363,Reyansh Banerjee,Male,28-02-1962,Retired,Jaipur,Rajasthan,0.79,61
2364,Ishita Yadav,Other,03-02-2004,Student,Patna,Bihar,0.6,19
2365,Arnav Reddy,Male,19-04-1964,Salaried,Navi Mumbai,Maharashtra,0.87,59
2366,Arnav Gupta,Male,20-06-1989,Business Owner,Jodhpur,Rajasthan,0.82,34
2367,Kavya Banerjee,Female,18-11-1974,Lawyer,Nagpur,Maharashtra,0.42,49
2368,Kiara Khan,Other,25-02-1990,Lawyer,Pimpri-Chinchwad,Maharashtra,0.78,33
2369,Priya Jain,Female,28-04-1952,Retired,Nashik,Maharashtra,0.77,71
2370,Ishita Menon,Female,22-06-1976,Business Owner,Meerut,Uttar Pradesh,0.89,47
2371,Priya Kapoor,Female,14-10-1951,Retired,Lucknow,Uttar Pradesh,0.3,72
2372,Myra Kumar,Other,20-12-2000,Salaried,Mumbai,Maharashtra,0.57,23
2373,Ayaan Bose,Other,28-01-2002,Student,Rajkot,Gujarat,0.73,21
2374,Kavya Gowda,Female,15-10-1967,Business Owner,Howrah,West Bengal,0.28,56
2375,Sneha Singh,Female,12-11-1993,Government Employee,Mumbai,Maharashtra,0.18,30
2376,Ishaan Bose,Male,19-09-2001,Student,Ranchi,Jharkhand,0.82,22
2377,Rohan Nair,Male,16-03-2003,Student,Amritsar,Punjab,0.13,20
2378,Kiara Singh,Female,05-12-1983,Business Owner,Raipur,Chhattisgarh,0.88,40
2379,Reyansh Gupta,Other,15-12-1945,Retired,Mumbai,Maharashtra,0.23,78
2380,Sara Yadav,Other,05-02-1982,Teacher,Surat,Gujarat,0.79,41
2381,Arnav Rao,Male,05-05-1970,Lawyer,Faridabad,Haryana,0.75,53
2382,Dhruv Das,Other,06-09-1959,Retired,Raipur,Chhattisgarh,0.59,64
2383,Avni Gupta,Female,21-06-1959,Retired,Madurai,Tamil Nadu,0.6,64
2384,Riya Gowda,Female,14-06-2004,Student,Pimpri-Chinchwad,Maharashtra,0.69,19
2385,Arjun Kapoor,Male,19-02-1960,Retired,Indore,Madhya Pradesh,0.09,63
2386,Sara Sharma,Other,13-05-1994,Salaried,Pune,Maharashtra,0.36,29
2387,Kiara Nair,Other,26-06-2003,Student,Ranchi,Jharkhand,0.31,20
2388,Vihaan Kapoor,Other,17-07-1999,Business Owner,Ludhiana,Punjab,0.67,24
2389,Avni Kumar,Female,10-08-1942,Retired,Varanasi,Uttar Pradesh,0.37,81
2390,Reyansh Sharma,Male,13-06-1956,Retired,Patna,Bihar,0.15,67
2391,Anika Gupta,Female,26-08-2003,Student,Jodhpur,Rajasthan,0.41,20
2392,Kavya Nair,Other,03-07-1946,Retired,Kolkata,West Bengal,0.51,77
2393,Sara Yadav,Female,16-10-1993,Teacher,Faridabad,Haryana,0.37,30
2394,Rahul Rao,Other,28-08-1987,Business Owner,Bengaluru,Karnataka,0.83,36
2395,Sanjana Khan,Female,03-09-2002,Student,Howrah,West Bengal,0.43,21
2396,Sanjana Menon,Female,19-04-1961,Retired,Vijayawada,Andhra Pradesh,0.2,62
2397,Arjun Kumar,Male,03-01-1946,Retired,Madurai,Tamil Nadu,0.54,78
2398,Priya Bose,Female,27-04-1948,Retired,Dhanbad,Jharkhand,0.23,75
2399,Priya Shetty,Female,21-02-1979,Lawyer,Nashik,Maharashtra,0.2,44
